,x,y,particle_id,frame_number
2598,521.5925925925926,268.44444444444446,1678.0,91
2681,439.6764705882353,286.29411764705884,1772.0,91
2698,1396.3703703703704,287.48148148148147,1776.0,91
2700,454.65714285714284,289.2857142857143,1777.0,91
2704,939.1395348837209,290.6744186046512,1810.0,91
2531,430.2631578947368,251.73684210526315,1838.0,91
2592,1483.3870967741937,262.06451612903226,1892.0,91
2601,490.1333333333333,269.4888888888889,1900.0,91
2609,1270.2777777777778,270.5833333333333,1933.0,91
2662,509.4,281.84,1963.0,91
2667,528.2608695652174,283.5,1973.0,91
2691,1469.5,286.0,1997.0,91
2706,1488.8918918918919,291.13513513513516,2008.0,91
2718,1506.3809523809523,293.42857142857144,2015.0,91
2744,1491.5882352941176,307.3235294117647,2043.0,91
2600,422.15,269.65,2129.0,91
2637,460.66037735849056,276.0,2166.0,91
2692,1568.5116279069769,287.9767441860465,2227.0,91
2552,1074.3809523809523,253.57142857142858,2322.0,91
2584,1345.2,260.12,2348.0,91
2633,1391.5813953488373,273.3255813953488,2387.0,91
2646,1293.5813953488373,275.74418604651163,2404.0,91
2679,1306.0,284.5357142857143,2443.0,91
2716,1293.2608695652175,293.5,2478.0,91
2752,1434.5,319.6363636363636,2511.0,91
2536,411.0,252.0,2526.0,91
2537,485.0,251.5,2527.0,91
2551,1054.9649122807018,254.40350877192984,2541.0,91
2562,905.35,256.0,2552.0,91
2641,1456.8333333333333,274.1666666666667,2631.0,91
2642,1491.2727272727273,274.5,2632.0,91
2648,1419.3333333333333,276.125,2638.0,91
2654,295.5,277.4347826086956,2644.0,91
2656,1503.148148148148,277.48148148148147,2646.0,91
2896,345.2608695652174,282.5,355.0,92
2889,363.52830188679246,279.1132075471698,361.0,92
2818,1431.264705882353,262.02941176470586,517.0,92
2849,392.5,272.5,544.0,92
2864,1361.909090909091,273.3636363636364,571.0,92
2926,393.7647058823529,287.5,595.0,92
2817,1301.4615384615386,261.84615384615387,955.0,92
2912,410.42105263157896,286.5,1052.0,92
2758,1484.0,243.5,1365.0,92
2797,1396.0,255.5,1394.0,92
2813,1365.1666666666667,259.7916666666667,1426.0,92
2882,1345.388888888889,276.1666666666667,1480.0,92
2866,1462.138888888889,273.25,1486.0,92
2911,1337.0434782608695,284.17391304347825,1519.0,92
2939,1414.5777777777778,291.77777777777777,1558.0,92
2968,1320.4883720930231,303.27906976744185,1578.0,92
